,RecordID,StateCode,LabelerCode,ProductCode,PackageSize,PeriodCovered,FDAListName,UnitsReimbursed,NumberRx,TotalAmountReimbursed,MedicaidAmountReimbursed,Non-MedicaidAmountReimbursed
58880,FFSU,XX,10631.0,98.0,14.0,20133.0,LAC-HYDRIN,2625.0,7.0,201.07,199.97,1.1
58881,FFSU,XX,10631.0,98.0,14.0,20134.0,LAC-HYDRIN,1200.0,3.0,81.0,79.0,2.0
62083,FFSU,XX,16252.0,98.0,22.0,20131.0,IPRATROPIU,8712.0,50.0,501.4,217.08,284.32
62084,FFSU,XX,16252.0,98.0,22.0,20132.0,IPRATROPIU,9386.5,55.0,746.08,639.56,106.52
62085,FFSU,XX,16252.0,98.0,22.0,20133.0,IPRATROPIU,4449.5,20.0,309.05,181.6,127.45
62086,FFSU,XX,16252.0,98.0,22.0,20134.0,IPRATROPIU,1727.0,12.0,80.58,18.64,61.94
62087,FFSU,XX,16252.0,98.0,33.0,20131.0,IPRATROPIU,3227.0,15.0,134.84,25.83,109.01
62088,FFSU,XX,16252.0,98.0,33.0,20132.0,IPRATROPIU,4220.0,22.0,314.03,213.4,100.63
62089,FFSU,XX,16252.0,98.0,33.0,20133.0,IPRATROPIU,300.0,2.0,24.59,16.41,8.18
62090,FFSU,XX,16252.0,98.0,33.0,20134.0,IPRATROPIU,225.0,1.0,9.24,1.06,8.18
62091,FFSU,XX,16252.0,98.0,66.0,20131.0,IPRATROPIU,35300.0,159.0,2220.22,1401.5,818.72
62092,FFSU,XX,16252.0,98.0,66.0,20132.0,IPRATROPIU,17169.5,74.0,1281.07,1016.2,264.87
62093,FFSU,XX,16252.0,98.0,66.0,20133.0,IPRATROPIU,2261.0,20.0,153.0,113.36,39.64
62094,FFSU,XX,16252.0,98.0,66.0,20134.0,IPRATROPIU,1654.0,10.0,107.82,68.81,39.01
71624,FFSU,XX,38779.0,98.0,8.0,20132.0,SULFUR    ,0.9,1.0,3.15,0.15,3.0
74606,FFSU,XX,42806.0,98.0,1.0,20131.0,EPIKLOR PO,174.0,7.0,91.08,91.08,0.0
74607,FFSU,XX,42806.0,98.0,1.0,20132.0,EPIKLOR PO,75.0,6.0,46.49,43.49,3.0
74608,FFSU,XX,42806.0,98.0,1.0,20133.0,EPIKLOR 20,15.0,1.0,7.81,4.16,3.65
74609,FFSU,XX,42806.0,98.0,30.0,20131.0,EPIKLOR 20,657.0,24.0,393.15,336.45,56.7
74610,FFSU,XX,42806.0,98.0,30.0,20132.0,EPIKLOR 20,898.0,26.0,563.44,547.49,15.95
74611,FFSU,XX,42806.0,98.0,30.0,20133.0,EPIKLOR 20,7.0,1.0,4.68,1.03,3.65
74612,FFSU,XX,42806.0,98.0,30.0,20134.0,Epiklor Po,30.0,1.0,19.56,16.56,3.0
76204,FFSU,XX,45802.0,98.0,28.0,20131.0,MESALMINE ,111120.0,68.0,26711.91,26646.61,65.3
76205,FFSU,XX,45802.0,98.0,28.0,20132.0,MESALMINE ,113760.0,68.0,27186.23,26669.99,516.24
76206,FFSU,XX,45802.0,98.0,28.0,20133.0,MESALMINE ,91380.0,51.0,21995.85,21411.24,584.61
76207,FFSU,XX,45802.0,98.0,28.0,20134.0,MESALAMINE,84840.0,54.0,20052.11,19684.36,367.75
76208,FFSU,XX,45802.0,98.0,51.0,20131.0,MESALMINE ,362402.0,274.0,80371.36,76910.25,3461.11
76209,FFSU,XX,45802.0,98.0,51.0,20132.0,MESALMINE ,331316.0,250.0,77716.0,74500.49,3215.51
76210,FFSU,XX,45802.0,98.0,51.0,20133.0,MESALMINE ,331110.0,262.0,77224.16,75275.47,1948.69
76211,FFSU,XX,45802.0,98.0,51.0,20134.0,MESALMINE ,258240.0,238.0,61770.02,58755.51,3014.51
77499,FFSU,XX,46122.0,98.0,78.0,20131.0,PRENATAL V,300.0,12.0,76.06,72.41,3.65
77500,FFSU,XX,46122.0,98.0,78.0,20132.0,PRENATAL V,434.0,15.0,68.05,60.75,7.3
77501,FFSU,XX,46122.0,98.0,78.0,20133.0,PRENATAL V,362.0,12.0,59.35,55.7,3.65
77502,FFSU,XX,46122.0,98.0,78.0,20134.0,PRENATAL V,632.0,21.0,98.8,95.15,3.65
78825,FFSU,XX,49348.0,98.0,10.0,20131.0,SM VITAMIN,92.0,3.0,19.45,19.45,0.0
78826,FFSU,XX,49348.0,98.0,10.0,20132.0,SM VITAMIN,93.0,3.0,19.5,19.5,0.0
83336,FFSU,XX,50458.0,98.0,1.0,20131.0,ELMIRON 10,418024.0,4535.0,2250149.18,2160525.35,89623.83
83337,FFSU,XX,50458.0,98.0,1.0,20132.0,ELMIRON 10,410618.0,4434.0,2258040.26,2161008.77,97031.49
83338,FFSU,XX,50458.0,98.0,1.0,20133.0,ELMIRON 10,387363.0,4216.0,2180759.46,2084417.86,96341.6
83339,FFSU,XX,50458.0,98.0,1.0,20134.0,ELMIRON 10,391452.11100000003,4291.0,2240914.19,2145276.91,95637.28
104473,FFSU,XX,62011.0,98.0,1.0,20131.0,TRIPLE ANT,5374.0,185.0,1228.19,1157.74,70.45
104474,FFSU,XX,62011.0,98.0,1.0,20132.0,TRIPLE ANT,7234.137,244.0,1710.1,1633.23,76.87
104475,FFSU,XX,62011.0,98.0,1.0,20133.0,TRIPLE ANT,7202.021,244.0,1662.25,1598.22,64.03
104476,FFSU,XX,62011.0,98.0,1.0,20134.0,TRIPLE ANT,6481.54,218.0,1421.69,1376.22,45.47
106875,FFSU,XX,63304.0,98.0,11.0,20132.0,SUMATRIPTA,9.0,1.0,16.01,16.01,0.0
106876,FFSU,XX,63304.0,98.0,19.0,20131.0,SUMATRIPTA,51312.0,5607.0,109769.1,104632.18,5136.92
106877,FFSU,XX,63304.0,98.0,19.0,20132.0,SUMATRIPTA,48270.0,5278.0,100052.12,96175.31,3876.81
106878,FFSU,XX,63304.0,98.0,19.0,20133.0,SUMATRIPTA,51774.0,5612.0,104418.19,100263.69,4154.5
106879,FFSU,XX,63304.0,98.0,19.0,20134.0,SUMATRIPTA,54477.0,5937.0,106961.17,103200.76,3760.41
115859,FFSU,XX,65862.0,98.0,1.0,20131.0,MELOXICAM ,335877.0,10577.0,69774.58,64582.5,5192.08
115860,FFSU,XX,65862.0,98.0,1.0,20132.0,MELOXICAM ,416641.0,13174.0,89998.6,85040.48,4958.12
115861,FFSU,XX,65862.0,98.0,1.0,20133.0,MELOXICAM ,489005.5,15528.0,107530.55,101551.54,5979.01
115862,FFSU,XX,65862.0,98.0,1.0,20134.0,MELOXICAM ,476898.8,15380.0,98566.14,93872.33,4693.81
115863,FFSU,XX,65862.0,98.0,5.0,20131.0,MELOXICAM ,189313.0,6130.0,49511.59,45344.54,4167.05
115864,FFSU,XX,65862.0,98.0,5.0,20132.0,MELOXICAM ,208214.0,6733.0,55830.26,51593.18,4237.08
115865,FFSU,XX,65862.0,98.0,5.0,20133.0,NOT AVAILA,220026.98,7140.0,62274.44,58214.09,4060.35
115866,FFSU,XX,65862.0,98.0,5.0,20134.0,MELOXICAM ,225110.474,7333.0,61972.57,57243.88,4728.69
120931,FFSU,XX,68084.0,98.0,1.0,20133.0,ATORVASTAT,150.0,5.0,153.8,153.8,0.0
120932,FFSU,XX,68084.0,98.0,1.0,20134.0,ATORVASTAT,1237.0,55.0,874.34,870.04,4.3
124680,FFSU,XX,68382.0,98.0,1.0,20131.0,PAROXETINE,91263.0,2782.0,28774.6,27491.51,1283.09
124681,FFSU,XX,68382.0,98.0,1.0,20132.0,PAROXETINE,83766.0,2567.0,27189.53,26240.95,948.58
124682,FFSU,XX,68382.0,98.0,1.0,20133.0,PAROXETINE,77820.0,2335.0,25005.87,24198.89,806.98
124683,FFSU,XX,68382.0,98.0,1.0,20134.0,PAROXETINE,66758.0,1997.0,19563.97,18893.06,670.91
124684,FFSU,XX,68382.0,98.0,5.0,20131.0,PAROXETINE,88407.00099999999,2605.0,28251.37,26349.95,1901.42
124685,FFSU,XX,68382.0,98.0,5.0,20132.0,PAROXETINE,79765.0,2405.0,24758.25,24047.63,710.62
124686,FFSU,XX,68382.0,98.0,5.0,20133.0,PAROXETINE,80923.5,2359.0,24304.68,23554.47,750.21
124687,FFSU,XX,68382.0,98.0,5.0,20134.0,PAROXETINE,83726.0,2451.0,24670.31,23988.56,681.75
124688,FFSU,XX,68382.0,98.0,6.0,20131.0,PAROXETINE,181781.0,5240.0,40089.96,38007.61,2082.35
124689,FFSU,XX,68382.0,98.0,6.0,20132.0,PAROXETINE,165153.0,4826.0,36033.08,33800.85,2232.23
124690,FFSU,XX,68382.0,98.0,6.0,20133.0,PAROXETINE,161744.0,4673.0,35163.34,32855.96,2307.38
124691,FFSU,XX,68382.0,98.0,6.0,20134.0,PAROXETINE,165933.5,4754.0,33348.78,30999.67,2349.11
124692,FFSU,XX,68382.0,98.0,10.0,20131.0,PAROXETINE,755404.5,22343.0,211745.84,196107.8,15638.04
124693,FFSU,XX,68382.0,98.0,10.0,20132.0,PAROXETINE,764025.0,22754.0,221042.5,204532.14,16510.36
124694,FFSU,XX,68382.0,98.0,10.0,20133.0,PAROXETINE,671901.0,19591.0,190578.37,177669.25,12909.12
124695,FFSU,XX,68382.0,98.0,10.0,20134.0,PAROXETINE,629014.001,18586.0,170463.1,158461.24,12001.86
124696,FFSU,XX,68382.0,98.0,16.0,20131.0,PAROXETINE,41021.0,1241.0,12638.08,12005.75,632.33
124697,FFSU,XX,68382.0,98.0,16.0,20132.0,PAROXETINE,55568.0,1624.0,17194.53,16599.19,595.34
124698,FFSU,XX,68382.0,98.0,16.0,20133.0,PAROXETINE,59361.0,1754.0,18270.58,17515.42,755.16
124699,FFSU,XX,68382.0,98.0,16.0,20134.0,PAROXETINE,58948.0,1691.0,17425.02,16906.04,518.98
128313,MCOU,XX,4.0,98.0,1.0,20131.0,KLONOPIN 2,14196.0,176.0,42489.08,42486.65,2.43
128314,MCOU,XX,4.0,98.0,1.0,20132.0,KLONOPIN 2,13698.0,164.0,41419.14,41230.74,188.4
128315,MCOU,XX,4.0,98.0,1.0,20133.0,KLONOPIN 2,14434.0,174.0,43528.89,41780.93,1747.96
128316,MCOU,XX,4.0,98.0,1.0,20134.0,KLONOPIN 2,12881.001,160.0,39151.88,37735.68,1416.2
132923,MCOU,XX,54.0,98.0,20.0,20131.0,OXCARBAZEP,7801.0,106.0,3245.7,3212.38,33.32
132924,MCOU,XX,54.0,98.0,20.0,20132.0,OXCARBAZEP,8792.0,117.0,3962.42,3841.7,120.72
132925,MCOU,XX,54.0,98.0,20.0,20133.0,OXCARBAZEP,7224.0,104.0,6794.39,6790.72,3.67
132926,MCOU,XX,54.0,98.0,20.0,20134.0,OXCARBAZEP,6228.0,100.0,2167.6,2164.85,2.75
132927,MCOU,XX,54.0,98.0,25.0,20131.0,OXCARBAZEP,809409.85,10008.0,398207.34,388718.21,9489.13
132928,MCOU,XX,54.0,98.0,25.0,20132.0,OXCARBAZEP,844607.0009999999,11065.0,394407.08,388593.63,5813.45
132929,MCOU,XX,54.0,98.0,25.0,20133.0,OXCARBAZEP,632995.0,8261.0,286392.9,281859.19,4533.71
132930,MCOU,XX,54.0,98.0,25.0,20134.0,OXCARBAZEP,234020.94,3137.0,109782.83,107483.0,2299.83
145782,MCOU,XX,135.0,98.0,26.0,20131.0,GAVISCON E,404.0,6.0,31.53,25.53,6.0
145783,MCOU,XX,135.0,98.0,26.0,20132.0,GAVISCON E,1330.0,12.0,96.89,87.89,9.0
145784,MCOU,XX,135.0,98.0,26.0,20133.0,GAVISCON E,500.0,5.0,39.69,35.69,4.0
145785,MCOU,XX,135.0,98.0,26.0,20134.0,GAVISCON E,450.0,5.0,38.18,33.18,5.0
165397,MCOU,XX,485.0,98.0,4.0,20131.0,ED CHLORPE,2150.0,25.0,167.06,167.06,0.0
165398,MCOU,XX,485.0,98.0,4.0,20132.0,ED CHLORPE,1254.0,14.0,97.31,97.31,0.0
165399,MCOU,XX,485.0,98.0,4.0,20133.0,ED CHLORPE,150.0,3.0,15.15,15.15,0.0
165400,MCOU,XX,485.0,98.0,4.0,20134.0,ED CHLORPE,1806.0,20.0,134.82,133.82,1.0
165401,MCOU,XX,485.0,98.0,16.0,20131.0,ED CHLORPE,13395.0,167.0,1051.64,1039.64,12.0
165402,MCOU,XX,485.0,98.0,16.0,20132.0,ED CHLORPE,10211.0,108.0,740.11,734.11,6.0
165403,MCOU,XX,485.0,98.0,16.0,20133.0,ED CHLORPE,5278.0,61.0,399.53,399.53,0.0
165404,MCOU,XX,485.0,98.0,16.0,20134.0,ED CHLORPE,8780.0,102.0,671.1,671.1,0.0
167930,MCOU,XX,555.0,98.0,96.0,20131.0,CLONAZEPAM,3203.0,92.0,4804.55,4492.29,312.26
167931,MCOU,XX,555.0,98.0,96.0,20132.0,CLONAZEPAM,3902.0,129.0,5934.98,5747.26,187.72
167932,MCOU,XX,555.0,98.0,96.0,20133.0,CLONAZEPAM,2869.0,95.0,4421.72,4169.03,252.69
167933,MCOU,XX,555.0,98.0,96.0,20134.0,CLONAZEPAM,4615.0,137.0,6757.64,6373.64,384.0
185141,MCOU,XX,10019.0,98.0,1.0,20131.0,CEFTRIAXON,84.0,78.0,685.84,685.84,0.0
185142,MCOU,XX,10019.0,98.0,1.0,20132.0,CEFTRIAXON,47.5,62.0,812.63,812.63,0.0
185143,MCOU,XX,10019.0,98.0,1.0,20133.0,CEFTRIAXON,74.75,107.0,739.74,736.5,3.24
185144,MCOU,XX,10019.0,98.0,1.0,20134.0,CEFTRIAXON,82.5,111.0,900.83,883.05,17.78
185145,MCOU,XX,10019.0,98.0,71.0,20131.0,CEFTRIAXON,19.75,29.0,420.85,420.85,0.0
185146,MCOU,XX,10019.0,98.0,71.0,20132.0,CEFTRIAXON,26.75,38.0,840.23,840.23,0.0
185147,MCOU,XX,10019.0,98.0,71.0,20133.0,CEFTRIAXON,46.0,59.0,943.06,938.31,4.75
185148,MCOU,XX,10019.0,98.0,71.0,20134.0,CEFTRIAXON,47.25,49.0,485.55,481.67,3.88
186243,MCOU,XX,10631.0,98.0,8.0,20131.0,LAC-HYDRIN,225.0,1.0,16.81,16.81,0.0
186244,MCOU,XX,10631.0,98.0,8.0,20132.0,LAC HYDRIN,227.0,1.0,19.76,10.38,9.38
186245,MCOU,XX,10631.0,98.0,8.0,20133.0,LAC-HYDRIN,451.0,2.0,82.96,82.96,0.0
186246,MCOU,XX,10631.0,98.0,8.0,20134.0,LAC-HYDRIN,225.0,1.0,37.91,37.91,0.0
186247,MCOU,XX,10631.0,98.0,14.0,20131.0,LAC-HYDRIN,800.0,2.0,133.84,127.19,6.65
186248,MCOU,XX,10631.0,98.0,14.0,20132.0,LAC HYDRIN,800.0,2.0,162.59,100.29,62.3
186249,MCOU,XX,10631.0,98.0,14.0,20133.0,LAC-HYDRIN,400.0,1.0,17.09,17.09,0.0
186250,MCOU,XX,10631.0,98.0,14.0,20134.0,LAC HYDRIN,400.0,1.0,65.89,64.89,1.0
189365,MCOU,XX,16252.0,98.0,22.0,20131.0,IPRATROPIU,8601.0,67.0,979.93,971.93,8.0
189366,MCOU,XX,16252.0,98.0,22.0,20132.0,IPRATROPIU,3534.0,27.0,548.47,529.51,18.96
189367,MCOU,XX,16252.0,98.0,22.0,20133.0,IPRATROPIU,4121.0,27.0,739.21,723.88,15.33
189368,MCOU,XX,16252.0,98.0,22.0,20134.0,IPRATROPIU,3169.0,39.0,317.07,267.07,50.0
189369,MCOU,XX,16252.0,98.0,33.0,20131.0,IPRATROPIU,1140.0,6.0,105.1,81.65,23.45
189370,MCOU,XX,16252.0,98.0,33.0,20132.0,IPRATROPIU,675.0,3.0,34.8,34.8,0.0
189371,MCOU,XX,16252.0,98.0,33.0,20134.0,IPRATROPIU,151.0,2.0,10.68,10.68,0.0
189372,MCOU,XX,16252.0,98.0,66.0,20131.0,IPRATROPIU,8003.5,40.0,603.85,601.85,2.0
189373,MCOU,XX,16252.0,98.0,66.0,20132.0,IPRATROPIU,3451.0,14.0,301.4,300.4,1.0
189374,MCOU,XX,16252.0,98.0,66.0,20133.0,IPRATROPIU,300.0,1.0,38.12,38.12,0.0
189375,MCOU,XX,16252.0,98.0,66.0,20134.0,IPRATROPIU,601.0,3.0,54.86,54.86,0.0
201364,MCOU,XX,42806.0,98.0,1.0,20131.0,EPIKLOR 20,154.0,4.0,50.13,48.28,1.85
201365,MCOU,XX,42806.0,98.0,30.0,20131.0,EPIKLOR 20,1670.97,48.0,866.66,760.36,106.3
201366,MCOU,XX,42806.0,98.0,30.0,20132.0,EPIKLOR 20,808.0,31.0,366.17,351.41,14.76
201367,MCOU,XX,42806.0,98.0,30.0,20133.0,EPIKLOR 20,385.0,10.0,182.43,179.43,3.0
201368,MCOU,XX,42806.0,98.0,30.0,20134.0,EPIKLOR 20,630.0,16.0,208.95,204.95,4.0
201369,MCOU,XX,42806.0,98.0,99.0,20131.0,?         ,11.0,5.0,1.22,1.22,0.0
201370,MCOU,XX,42806.0,98.0,99.0,20132.0,?         ,26.0,13.0,6.98,6.98,0.0
201371,MCOU,XX,42806.0,98.0,99.0,20133.0,?         ,25.0,12.0,3.49,3.49,0.0
202940,MCOU,XX,45802.0,98.0,28.0,20131.0,MESALAMINE,370648.0,221.0,85367.72,85357.72,10.0
202941,MCOU,XX,45802.0,98.0,28.0,20132.0,MESALAMINE,405068.0,233.0,90988.05,90969.05,19.0
202942,MCOU,XX,45802.0,98.0,28.0,20133.0,MESALAMINE,360990.0,218.0,82681.16,82669.16,12.0
202943,MCOU,XX,45802.0,98.0,28.0,20134.0,MESALAMINE,343876.0,210.0,80220.66,79860.8,359.86
202944,MCOU,XX,45802.0,98.0,51.0,20131.0,MESALMINE ,1005060.0,606.0,191776.33,187758.67,4017.66
202945,MCOU,XX,45802.0,98.0,51.0,20132.0,MESALMINE ,752775.0,534.0,171629.22,171317.74,311.48
202946,MCOU,XX,45802.0,98.0,51.0,20133.0,MESALAMINE,448320.0,339.0,106025.54,103207.38,2818.16
202947,MCOU,XX,45802.0,98.0,51.0,20134.0,MESALAMINE,458700.0,366.0,104505.35,101128.5,3376.85
204292,MCOU,XX,46122.0,98.0,78.0,20131.0,PRENATAL V,2779.0,108.0,254.89,254.89,0.0
204293,MCOU,XX,46122.0,98.0,78.0,20132.0,PRENATAL V,4328.0,152.0,354.82,351.82,3.0
204294,MCOU,XX,46122.0,98.0,78.0,20133.0,PRENATAL V,5635.0,188.0,401.91,401.91,0.0
204295,MCOU,XX,46122.0,98.0,78.0,20134.0,PRENATAL V,5642.0,189.0,411.89,411.89,0.0
210357,MCOU,XX,50458.0,98.0,1.0,20131.0,ELMIRON 10,427176.851,4845.0,2243154.51,2222377.06,20777.45
210358,MCOU,XX,50458.0,98.0,1.0,20132.0,ELMIRON 10,434963.0,4897.0,2353374.23,2317337.68,36036.55
210359,MCOU,XX,50458.0,98.0,1.0,20133.0,ELMIRON 10,401569.001,4529.0,2247758.56,2217725.41,30033.15
210360,MCOU,XX,50458.0,98.0,1.0,20134.0,ELMIRON 10,407080.54,4636.0,2313385.22,2291467.0,21918.22
231344,MCOU,XX,62011.0,98.0,1.0,20131.0,TRIPLE ANT,5649.6,145.0,724.13,718.13,6.0
231345,MCOU,XX,62011.0,98.0,1.0,20132.0,TRIPLE ANT,5367.3,172.0,701.11,688.11,13.0
231346,MCOU,XX,62011.0,98.0,1.0,20133.0,TRIPLE ANT,5741.2,191.0,710.45,700.45,10.0
231347,MCOU,XX,62011.0,98.0,1.0,20134.0,TRIPLE ANT,7151.6,236.0,977.48,951.98,25.5
233715,MCOU,XX,63304.0,98.0,11.0,20132.0,SUMATRIPTA,3.0,2.0,6.17,6.17,0.0
233716,MCOU,XX,63304.0,98.0,11.0,20134.0,SUMATRIPTA,1.0,1.0,2.14,2.14,0.0
233717,MCOU,XX,63304.0,98.0,19.0,20131.0,SUMATRIPTA,81024.05,8043.0,186340.42,182203.54,4136.88
233718,MCOU,XX,63304.0,98.0,19.0,20132.0,SUMATRIPTA,71912.0,7977.0,172445.28,170856.07,1589.21
233719,MCOU,XX,63304.0,98.0,19.0,20133.0,SUMATRIPTA,73405.0,8191.0,168041.84,166278.96,1762.88
233720,MCOU,XX,63304.0,98.0,19.0,20134.0,SUMATRIPTA,76072.991,8542.0,177588.15,176106.0,1482.15
242725,MCOU,XX,65862.0,98.0,1.0,20131.0,MELOXICAM ,743934.8509999999,24878.0,141833.56,139501.58,2331.98
242726,MCOU,XX,65862.0,98.0,1.0,20132.0,MELOXICAM ,811313.2,27156.0,151613.57,147658.94,3954.63
242727,MCOU,XX,65862.0,98.0,1.0,20133.0,MELOXICAM ,872623.6009999999,29263.0,142343.87,138950.64,3393.23
242728,MCOU,XX,65862.0,98.0,1.0,20134.0,MELOXICAM ,929576.2209999999,31140.0,164343.83,159359.47,4984.36
242729,MCOU,XX,65862.0,98.0,5.0,20131.0,MELOXICAM ,105125.0,3517.0,21763.05,21014.43,748.62
242730,MCOU,XX,65862.0,98.0,5.0,20132.0,MELOXICAM ,146668.99599999998,4884.0,30583.25,30179.24,404.01
242731,MCOU,XX,65862.0,98.0,5.0,20133.0,NOT AVAILA,167476.2,5606.0,32181.01,31733.54,447.47
242732,MCOU,XX,65862.0,98.0,5.0,20134.0,MELOXICAM ,193269.5,6493.0,37374.67,35551.15,1823.52
247739,MCOU,XX,68084.0,98.0,1.0,20133.0,ATORVASTAT,30.0,1.0,21.63,21.63,0.0
247740,MCOU,XX,68084.0,98.0,1.0,20134.0,ATORVASTAT,210.0,7.0,161.18,160.18,1.0
251033,MCOU,XX,68382.0,98.0,1.0,20131.0,PAROXETINE,82932.507,2584.0,22267.18,21800.33,466.85
251034,MCOU,XX,68382.0,98.0,1.0,20132.0,PAROXETINE,72878.00099999999,2281.0,22554.45,21751.02,803.43
251035,MCOU,XX,68382.0,98.0,1.0,20133.0,PAROXETINE,65253.0,2043.0,16729.46,16258.44,471.02
251036,MCOU,XX,68382.0,98.0,1.0,20134.0,PAROXETINE,64835.0,1988.0,16719.53,16089.02,630.51
251037,MCOU,XX,68382.0,98.0,5.0,20131.0,PAROXETINE,74895.03,2291.0,20636.82,20241.87,394.95
251038,MCOU,XX,68382.0,98.0,5.0,20132.0,PAROXETINE,71400.0,2257.0,19334.22,19128.4,205.82
251039,MCOU,XX,68382.0,98.0,5.0,20133.0,PAROXETINE,62446.0,1982.0,16989.17,16731.57,257.6
251040,MCOU,XX,68382.0,98.0,5.0,20134.0,PAROXETINE,62631.5,1952.0,17630.08,17249.87,380.21
251041,MCOU,XX,68382.0,98.0,6.0,20131.0,PAROXETINE,219493.0,5558.0,39740.9,38447.0,1293.9
251042,MCOU,XX,68382.0,98.0,6.0,20132.0,PAROXETINE,199531.6,6081.0,38850.16,37995.93,854.23
251043,MCOU,XX,68382.0,98.0,6.0,20133.0,PAROXETINE,175753.7,5285.0,33056.66,32029.8,1026.86
251044,MCOU,XX,68382.0,98.0,6.0,20134.0,PAROXETINE,181232.97,5515.0,35174.33,34268.18,906.15
251045,MCOU,XX,68382.0,98.0,10.0,20131.0,PAROXETINE,597402.375,17802.0,187098.11,178172.53,8925.58
251046,MCOU,XX,68382.0,98.0,10.0,20132.0,PAROXETINE,586145.0,17885.0,170376.97,169321.56,1055.41
251047,MCOU,XX,68382.0,98.0,10.0,20133.0,PAROXETINE,518265.001,15938.0,144988.58,143968.67,1019.91
251048,MCOU,XX,68382.0,98.0,10.0,20134.0,PAROXETINE,486563.97,14998.0,131988.07,129230.8,2757.27
251049,MCOU,XX,68382.0,98.0,16.0,20131.0,PAROXETINE,53115.03,1620.0,16233.95,15814.91,419.04
251050,MCOU,XX,68382.0,98.0,16.0,20132.0,PAROXETINE,64945.0,1976.0,15271.02,15077.7,193.32
251051,MCOU,XX,68382.0,98.0,16.0,20133.0,PAROXETINE,66924.03,2042.0,14878.2,14752.36,125.84
251052,MCOU,XX,68382.0,98.0,16.0,20134.0,PAROXETINE,68484.88,2088.0,15201.95,14845.01,356.94
5473,FFSU,XX,54.0,99.0,20.0,20131.0,OXCARBAZEP,4820.0,67.0,4351.81,4343.81,8.0
5474,FFSU,XX,54.0,99.0,20.0,20132.0,OXCARBAZEP,5337.0,74.0,3650.9,3646.9,4.0
5475,FFSU,XX,54.0,99.0,20.0,20133.0,OXCARBAZEP,5135.0,73.0,3646.82,3634.0,12.82
5476,FFSU,XX,54.0,99.0,20.0,20134.0,OXCARBAZEP,7498.0,124.0,7171.94,7111.79,60.15
5477,FFSU,XX,54.0,99.0,25.0,20131.0,OXCARBAZEP,610568.501,8906.0,556626.21,538371.2,18255.01
5478,FFSU,XX,54.0,99.0,25.0,20132.0,OXCARBAZEP,654984.0,9556.0,592041.15,571335.22,20705.93
5479,FFSU,XX,54.0,99.0,25.0,20133.0,OXCARBAZEP,355494.5,5350.0,322767.52,309300.58,13466.94
5480,FFSU,XX,54.0,99.0,25.0,20134.0,OXCARBAZEP,115301.5,1737.0,93858.98,91319.27,2539.71
8149,FFSU,XX,69.0,99.0,1.0,20131.0,VINORELBIN,108.0,33.0,2386.98,2351.59,35.39
8150,FFSU,XX,69.0,99.0,1.0,20132.0,VINORELBIN,509.2,115.0,11369.67,10454.83,914.84
8151,FFSU,XX,69.0,99.0,1.0,20133.0,VINORELBIN,466.0,111.0,9807.5,9170.5,637.0
8152,FFSU,XX,69.0,99.0,1.0,20134.0,VINORELBIN,337.0,93.0,8110.38,7735.49,374.89
18172,FFSU,XX,135.0,99.0,63.0,20132.0,GLY-OXIDE ,15.0,1.0,4.33,4.33,0.0
20100,FFSU,XX,168.0,99.0,15.0,20131.0,KETOCONAZO,17538.02,782.0,11902.23,11581.94,320.29
20101,FFSU,XX,168.0,99.0,15.0,20132.0,KETOCONAZO,23070.0,1040.0,15567.8,15319.36,248.44
20102,FFSU,XX,168.0,99.0,15.0,20133.0,KETOCONAZO,31490.01,1353.0,20682.2,20286.93,395.27
20103,FFSU,XX,168.0,99.0,15.0,20134.0,KETOCONAZO,22697.0,966.0,14475.83,14170.32,305.51
20104,FFSU,XX,168.0,99.0,30.0,20131.0,KETOCONAZO,107601.0,3129.0,61315.4,59834.38,1481.02
20105,FFSU,XX,168.0,99.0,30.0,20132.0,KETOCONAZO,138661.16,3600.0,71027.6,69032.89,1994.71
20106,FFSU,XX,168.0,99.0,30.0,20133.0,KETOCONAZO,110454.0,3014.0,58937.14,57639.62,1297.52
20107,FFSU,XX,168.0,99.0,30.0,20134.0,KETOCONAZO,92821.0,2673.0,52442.66,50307.54,2135.12
20108,FFSU,XX,168.0,99.0,60.0,20131.0,KETOCONAZO,171095.2,2782.0,77752.64,76010.99,1741.65
20109,FFSU,XX,168.0,99.0,60.0,20132.0,KETOCONAZO,193862.46600000001,3197.0,88640.42,86590.12,2050.3
20110,FFSU,XX,168.0,99.0,60.0,20133.0,KETOCONAZO,189537.2,3121.0,85207.8,83122.76,2085.04
20111,FFSU,XX,168.0,99.0,60.0,20134.0,KETOCONAZO,184855.2,2998.0,81613.54,79087.45,2526.09
58882,FFSU,XX,10631.0,99.0,28.0,20131.0,LAC-HYDRIN,9205.0,45.0,1547.1,1539.1,8.0
58883,FFSU,XX,10631.0,99.0,28.0,20132.0,LAC-HYDRIN,6765.0,35.0,1182.05,1172.52,9.53
58884,FFSU,XX,10631.0,99.0,28.0,20133.0,LAC-HYDRIN,3640.0,17.0,1049.91,1048.91,1.0
58885,FFSU,XX,10631.0,99.0,28.0,20134.0,LAC-HYDRIN,2060.0,10.0,517.34,517.34,0.0
58886,FFSU,XX,10631.0,99.0,38.0,20131.0,LAC-HYDRIN,4375.0,12.0,508.75,508.75,0.0
58887,FFSU,XX,10631.0,99.0,38.0,20132.0,LAC-HYDRIN,770.0,2.0,80.32,80.32,0.0
